152,5,184,131,0,111,2300,91,93,1
214,299,163,171,3,67,4000,96,19,1
49,171,136,30,7,300,4300,8,91,1
127,117,288,161,2,54,5400,24,93,1
106,31,297,101,10,87,12600,69,91,1
195,269,45,77,3,56,8400,97,94,1
45,0,147,205,8,53,4800,94,58,1
227,59,35,279,8,23,2800,92,93,1
298,15,177,71,0,863,11100,20,92,1
126,12,144,156,3,98,4900,99,2,1
257,182,234,220,5,44,11800,22,93,1
195,7,141,28,205,443,5500,73,28,1
117,183,261,20,75,182,2900,91,1,1
204,66,55,192,0,221,3400,78,91,1
275,224,107,162,16,13,10900,99,52,1
287,277,25,195,4,404,8900,36,93,1
20,283,289,6,9,132,6400,52,98,1
234,50,280,201,2,46,3100,94,75,1
207,158,265,178,194,82,3400,5,93,1
259,72,181,147,0,50,8300,99,93,1
169,40,59,72,4,575,2900,58,99,1
65,135,298,241,5,216,1100,66,93,1
135,150,63,194,13,117,3800,21,93,1
66,140,151,15,5,49,4500,51,97,1
208,161,21,132,5,67,2200,39,92,1
101,283,137,188,9,31,4900,0,52,1
182,63,205,10,4,190,14400,93,92,1
3,240,284,55,1,555,1300,28,28,1
50,292,292,1,1,966,5000,92,42,1
3,74,258,101,0,4,2400,81,99,1
134,50,68,118,35,937,2300,19,16,1
185,220,30,176,4,87,800,99,87,1
286,268,290,136,1,79,6900,99,92,1
23,6,281,180,12,244,13500,43,94,1
107,11,209,153,6,34,2400,38,93,1
103,90,117,166,199,71,10400,14,99,1
175,251,208,223,9,90,4400,91,92,1
187,42,234,263,5,205,800,93,47,1
35,43,285,35,190,680,7700,72,1,1
205,37,2,164,1,304,3500,4,96,1
88,227,45,143,8,66,5000,0,94,1
70,166,146,186,168,86,1300,57,51,1
150,136,207,130,2,800,3700,37,21,1
202,284,115,196,10,199,11200,93,45,1
98,286,281,207,12,227,11200,10,98,1
42,165,210,45,9,830,8400,49,51,1
171,121,144,280,7,83,12200,92,97,1
242,96,23,38,213,37,13800,93,22,1
3,129,18,226,4,22,6900,96,61,1
121,196,155,296,46,21,4300,93,66,1
23,17,63,61,14,107,1200,93,30,1
216,26,45,267,3,72,3000,96,75,1
89,134,141,98,2,770,14200,99,86,1
146,292,286,21,6,81,11000,96,91,1
294,251,47,53,240,85,2200,91,51,1
290,49,296,119,12,685,10500,19,93,1
124,81,153,264,11,181,9200,91,70,1
97,237,208,134,21,98,14300,34,96,1
53,80,97,231,175,48,5100,91,61,1
130,98,220,73,8,954,3500,30,91,1
51,218,73,225,2,158,3600,11,92,1
289,250,82,109,0,87,6300,86,79,1
243,11,264,80,2,84,10300,91,92,1
198,13,120,185,3,71,3400,91,59,1
263,230,152,140,3,133,10400,66,37,1
116,241,135,191,3,809,3900,65,94,1
259,183,298,176,3,107,1300,9,21,1
148,84,209,22,5,138,9400,14,94,1
87,157,105,112,0,20,1400,97,54,1
227,228,137,155,2,71,3900,99,91,1
105,284,227,268,9,165,4200,49,91,1
147,239,56,265,13,82,13500,93,98,1
53,285,74,123,14,107,4800,47,99,1
39,178,259,160,4,201,1300,18,97,1
153,82,217,269,120,24,9600,59,5,1
88,29,43,164,2,287,3800,99,77,1
196,57,25,21,1,149,5100,76,92,1
37,135,192,291,10,23,4700,91,91,1
290,242,292,98,3,91,13700,94,2,1
128,242,31,137,2,245,12300,91,91,1
79,58,130,231,5,230,4000,10,96,1
288,242,253,180,0,61,3800,98,91,1
39,89,193,216,11,54,2800,96,69,1
225,10,266,154,149,83,7400,99,26,1
157,243,226,269,4,38,5300,93,6,1
65,179,254,4,9,20,15000,45,97,1
196,35,13,55,247,920,8900,56,94,1
239,176,194,212,10,172,13500,56,92,1
180,141,109,131,211,55,9100,7,99,1
166,277,85,11,197,57,3400,91,29,1
114,188,161,210,2,51,300,85,91,1
170,265,196,125,13,103,12400,19,96,1
238,282,216,201,13,60,2300,35,86,1
201,261,59,75,13,489,3600,93,0,1
98,82,203,23,69,143,4400,47,86,1
243,44,150,87,14,137,4600,97,63,1
101,115,9,54,1,55,4800,97,93,1
286,69,292,129,6,44,1200,38,96,1
168,101,285,40,4,151,5000,99,38,1
237,179,292,105,13,92,3300,94,91,1
26,123,52,243,7,562,4400,92,19,1
126,202,111,20,1,463,1000,70,82,1
140,162,262,138,3,147,4100,94,94,1
117,181,258,13,1,34,4800,98,27,1
71,266,206,114,38,212,7000,67,35,1
282,270,196,120,2,50,400,93,62,1
115,285,179,12,0,78,1200,91,92,1
235,145,201,213,4,58,3500,91,94,1
39,143,117,31,109,76,7400,94,10,1
74,197,15,250,1,130,14800,93,93,1
298,182,161,133,1,78,4900,60,97,1
167,248,131,99,2,93,8300,98,11,1
166,260,40,92,7,5,1800,92,93,1
65,89,35,141,9,49,9100,96,91,1
198,12,154,76,4,3,1000,94,71,1
164,106,94,213,2,160,3800,99,2,1
228,298,271,145,24,81,1800,36,72,1
286,139,256,27,4,14,700,15,67,1
109,245,255,170,0,937,8300,96,56,1
126,237,19,214,1,202,2900,27,15,1
41,182,286,288,7,153,9800,94,94,1
80,171,35,248,1,75,1100,36,96,1
60,299,23,7,93,8,9300,20,97,1
151,3,209,274,9,42,4800,88,94,1
97,45,90,16,11,135,12000,3,99,1
194,127,32,241,3,170,3000,2,9,1
223,124,75,42,7,33,0,18,94,1
91,291,144,122,3,27,700,97,82,1
105,104,94,15,7,91,4300,92,54,1
71,63,89,213,7,53,2800,94,73,1
52,42,268,21,3,86,5000,16,97,1
270,259,36,79,2,384,700,45,85,1
252,243,278,238,2,74,7900,94,21,1
147,4,222,255,1,142,6600,98,78,1
9,150,196,25,2,25,2500,46,39,1
263,51,184,220,4,195,2700,92,88,1
274,23,163,93,5,131,3100,13,93,1
9,180,137,64,2,204,12400,97,92,1
243,196,25,214,176,38,2300,93,87,1
11,243,152,280,3,765,1600,93,74,1
40,132,73,79,0,111,12100,96,93,1
41,270,20,278,13,8,9600,34,93,1
201,294,196,181,166,151,9400,94,52,1
101,297,124,84,3,178,1900,23,99,1
11,212,76,182,77,0,5400,93,94,1
92,30,23,29,172,20,3700,92,91,1
110,140,213,52,1,173,2900,93,82,1
212,211,62,17,6,28,3000,91,92,1
237,69,208,44,139,80,1400,91,74,1
81,143,34,278,125,98,1300,94,4,1
234,296,240,101,11,35,3100,97,46,1
104,1,296,30,4,142,5300,99,92,1
116,134,116,278,4,259,7100,93,54,1
288,286,2,26,4,67,2200,27,36,1
45,113,155,121,0,945,2400,69,91,1
104,238,214,253,9,224,6300,6,94,1
246,103,113,102,11,164,13700,75,94,1
5,236,32,240,7,50,300,93,92,1
77,158,40,79,4,68,9100,97,91,1
208,242,30,103,3,165,2800,1,99,1
182,229,150,198,4,138,4500,9,44,1
36,18,133,112,195,46,2800,44,91,1
177,63,34,210,0,834,7000,98,49,1
9,224,97,222,2,200,3800,93,63,1
131,283,91,59,1,232,9100,71,28,1
54,13,34,88,3,15,3100,99,98,1
89,20,191,286,7,63,4600,92,97,1
30,270,214,228,168,217,14900,94,24,1
151,103,215,279,154,33,3000,85,32,1
125,53,42,30,9,176,1200,94,94,1
150,121,146,55,74,14,3700,92,93,1
7,156,38,276,0,70,3800,43,99,1
220,244,185,59,1,8,9700,81,61,1
40,85,202,210,1,143,3100,34,98,1
186,143,66,155,4,731,4600,80,97,1
211,110,37,1,3,508,14300,94,92,1
156,18,131,140,5,231,300,60,91,1
242,36,109,32,109,49,12900,9,76,1
235,132,63,284,0,271,12900,9,99,1
102,183,47,24,13,17,3900,54,97,1
15,269,53,8,0,2,1500,98,45,1
120,151,220,179,0,52,3200,99,48,1
271,50,250,32,6,115,6500,97,4,1
270,168,215,61,0,237,700,91,93,1
57,40,101,154,12,28,11500,36,91,1
298,114,46,11,87,80,8100,74,94,1
39,125,93,5,206,21,13000,97,80,1
56,12,142,89,158,684,7600,43,25,1
134,212,214,16,5,466,5800,36,92,1
60,116,232,204,1,73,4400,76,37,1
222,231,72,231,2,92,8800,34,93,1
68,249,194,222,9,164,5500,49,94,1
72,74,284,229,1,126,10200,97,24,1
71,146,31,234,30,194,9000,91,84,1
4,271,293,143,12,29,1100,26,93,1
138,144,88,59,5,430,6500,60,17,1
13,239,117,144,4,11,3600,91,97,1
57,45,183,10,14,193,14600,94,96,1
149,25,219,196,93,176,4300,23,65,1
14,172,108,290,7,70,9700,98,93,1
181,141,74,216,244,73,6900,92,92,1
213,6,163,226,0,26,5300,76,98,1
279,194,134,234,90,63,4500,21,75,1
202,15,237,292,201,36,8100,4,10,1
11,297,233,221,12,92,4600,91,92,1
31,232,83,68,2,822,13700,91,94,1
112,94,231,87,5,830,9900,94,25,1
142,43,52,279,158,190,13200,93,6,1
46,115,293,210,2,209,3300,77,93,1
7,88,180,119,5,404,14900,31,50,1
23,127,97,117,218,232,5600,13,93,1
158,236,115,31,139,247,2300,47,88,1
137,201,280,28,3,76,1200,79,94,1
138,295,208,224,3,679,5700,92,63,1
9,75,132,89,4,96,4000,97,58,1
122,158,194,129,1,111,3500,94,92,1
146,39,28,76,11,221,7600,91,53,1
53,296,280,56,10,230,4200,1,69,1
66,134,43,17,131,54,6700,44,93,1
208,43,52,97,222,72,2900,92,64,1
280,166,272,122,9,400,9500,71,94,1
73,137,84,213,1,874,300,91,66,1
218,154,210,163,9,23,13200,66,44,1
13,243,183,222,0,347,1600,30,43,1
230,127,276,256,5,143,4300,82,27,1
159,106,36,206,1,125,800,94,74,1
140,229,2,292,5,12,1100,94,91,1
63,288,74,173,7,110,5300,91,92,1
180,46,8,218,13,98,11900,92,98,1
191,274,74,288,6,219,10800,93,64,1
77,177,27,65,10,689,4400,31,84,1
103,183,103,288,159,210,700,80,86,1
117,48,4,67,4,11,3300,96,94,1
71,136,123,118,13,75,1500,91,91,1
93,144,48,169,1,49,6200,32,93,1
274,0,53,4,1,840,4500,56,51,1
105,69,17,51,1,2,5200,92,94,1
43,270,234,129,4,244,2000,96,33,1
265,220,93,24,143,669,8000,41,69,1
250,6,130,292,10,135,6600,57,79,1
49,213,216,19,9,593,4700,93,44,1
140,186,112,121,2,51,1100,98,35,1
187,176,256,134,2,248,10500,37,72,1
274,41,219,86,0,607,5300,15,37,1
230,238,82,155,3,30,2500,92,96,1
96,299,75,157,14,10,14400,91,99,1
40,195,286,143,14,136,7600,4,50,1
38,177,299,103,4,622,11100,42,65,1
33,219,38,22,1,232,3100,94,45,1
237,158,266,234,244,821,11000,58,1,1
213,22,99,254,178,663,5300,52,89,1
103,33,76,92,3,373,4500,33,92,1
16,19,136,248,0,58,400,31,91,1
281,73,134,161,204,85,3400,21,34,1
40,258,37,145,9,228,3200,91,67,1
102,180,145,111,0,45,400,91,94,1
152,107,58,40,76,22,4200,89,73,1
179,116,18,28,1,139,1400,99,28,1
254,50,130,108,59,43,6500,97,54,1
84,81,237,206,4,94,3400,97,33,1
134,246,48,175,6,159,10700,0,59,1
41,43,117,226,4,12,5300,97,91,1
79,88,219,154,2,8,10100,96,62,1
245,21,131,152,4,7,14600,37,28,1
52,192,36,60,4,17,3500,98,99,1
279,96,113,64,3,941,3500,96,4,1
132,122,227,12,3,7,9400,99,55,1
50,108,177,26,5,6,4100,93,92,1
195,219,188,46,1,933,12700,92,79,1
237,115,144,117,3,47,2300,62,98,1
154,178,190,216,7,67,5400,79,93,1
68,179,44,223,2,187,3000,98,93,1
231,37,8,103,13,504,700,6,27,1
239,109,241,243,148,204,7100,72,24,1
283,23,264,49,9,16,8400,98,92,1
126,35,267,298,1,218,500,97,32,1
164,150,236,191,200,195,13500,35,94,1
263,8,183,110,4,185,14200,96,57,1
90,61,83,286,1,58,700,91,57,1
142,94,28,23,7,932,3800,92,0,1
292,298,15,51,1,216,3600,97,33,1
233,117,7,209,1,8,3300,44,94,1
28,118,68,181,11,81,700,92,68,1
185,290,56,154,130,76,5100,80,33,1
287,248,127,40,1,136,400,92,4,1
263,223,261,218,69,33,4000,91,15,1
67,196,36,222,84,147,5200,11,94,1
59,19,212,173,118,81,2900,24,73,1
159,197,253,147,2,67,12700,93,91,1
95,90,31,231,4,726,3400,91,92,1
33,2,77,35,1,79,1100,96,94,1
217,68,280,14,103,21,3600,19,7,1
144,149,120,129,13,5,100,42,15,1
115,203,149,18,2,244,100,21,38,1
194,155,228,243,10,15,8000,91,66,1
239,23,166,145,9,64,3700,32,94,1
81,83,103,15,13,36,13500,21,96,1
190,175,102,26,10,218,14600,30,67,1
159,207,241,165,12,410,5700,0,7,1
286,5,24,253,4,73,3300,92,96,1
49,275,244,230,14,758,2400,84,78,1
201,190,240,171,2,110,5400,96,83,1
213,218,58,227,2,37,1500,92,93,1
230,87,90,147,2,217,11800,97,76,1
193,16,227,279,177,76,11500,34,96,1
92,166,201,116,2,72,1800,46,5,1
110,16,141,101,2,73,300,94,99,1
87,62,202,174,167,713,5900,9,77,1
76,89,207,221,3,31,8100,99,64,1
183,68,180,87,13,561,13700,20,13,1
51,95,192,108,9,13,5400,93,92,1
142,75,139,44,3,980,5200,31,96,1
267,228,95,203,3,77,14000,99,44,1
280,183,253,70,15,691,8900,38,33,1
57,297,76,141,6,314,7100,63,50,1
159,214,286,72,3,73,6600,97,97,1
239,211,61,198,9,3,12500,91,96,1
164,159,197,245,8,179,3000,86,92,1
22,253,198,56,2,987,4300,93,13,1
172,74,214,119,9,99,1200,99,77,1
173,89,280,185,13,19,14700,93,99,1
10,149,281,39,3,200,10200,96,44,1
97,43,119,208,2,197,13400,3,98,1
77,283,251,106,14,48,400,46,99,1
188,146,93,179,0,888,8100,99,45,1
177,52,84,273,1,367,3100,9,99,1
215,38,274,270,2,67,3000,5,65,1
211,72,273,232,191,44,12700,99,56,1
124,37,293,0,5,68,3300,81,7,1
266,293,39,241,2,90,3600,41,94,1
158,126,154,219,3,76,7400,98,97,1
86,55,81,264,6,156,9100,96,79,1
89,51,155,65,10,97,3400,97,93,1
293,192,231,186,8,16,2600,21,54,1
35,136,266,2,5,47,10200,91,32,1
201,164,170,269,1,157,12900,2,99,1
80,8,82,248,13,46,13600,96,94,1
270,237,272,268,18,174,13900,52,8,1
51,4,227,129,14,75,5000,91,96,1
121,192,235,77,173,144,1500,39,20,1
64,267,20,262,2,266,6600,96,14,1
70,44,258,197,1,167,2000,60,91,1
177,193,38,118,47,82,12000,98,57,1
37,6,133,299,1,42,600,92,93,1
198,16,38,249,0,134,2400,51,97,1
142,181,25,186,6,198,5400,93,27,1
114,49,297,260,11,1,12100,99,12,1
55,168,61,252,0,879,4600,6,96,1
275,111,231,86,0,191,4400,97,76,1
163,65,199,44,1,19,3300,92,99,1
69,39,85,27,0,88,2600,16,48,1
186,189,147,247,10,108,1300,77,93,1
258,285,8,162,0,39,1100,91,69,1
147,79,250,0,79,61,5200,9,92,1
138,25,210,30,10,216,3300,98,10,1
76,99,202,186,2,178,5400,41,96,1
38,217,151,52,9,148,6800,54,97,1
46,233,241,125,2,105,11200,94,97,1
22,142,43,72,242,9,3800,94,93,1
159,20,48,212,37,169,4900,94,7,1
252,151,192,153,2,219,1500,77,92,1
261,41,274,158,12,23,5000,30,93,1
252,131,175,244,7,797,3300,18,3,1
79,74,95,66,3,889,200,56,98,1
60,198,68,284,1,74,600,97,94,1
268,80,152,58,2,172,5400,93,85,1
61,203,201,141,2,43,3400,46,11,1
81,14,72,92,2,620,10100,68,94,1
196,252,51,42,0,20,6300,91,13,1
239,103,218,47,1,62,7100,94,97,1
225,28,53,106,13,225,8800,27,93,1
177,262,30,84,5,86,14200,93,81,1
170,109,93,286,13,134,11400,56,91,1
192,99,185,142,9,141,7400,54,39,1
260,43,216,110,5,465,800,48,57,1
137,234,72,3,1,37,15000,28,99,1
290,194,207,190,2,534,5000,46,94,1
162,168,3,262,2,87,7100,11,97,1
103,183,109,211,4,13,11300,98,93,1
20,69,154,106,74,28,9200,46,93,1
195,220,232,196,54,33,300,24,40,1
161,172,61,189,8,313,12300,66,16,1
16,215,186,33,58,432,2800,59,35,1
123,74,156,189,14,139,3100,36,97,1
299,143,276,221,1,72,1300,98,61,1
227,15,205,291,0,462,13900,49,98,1
39,118,39,7,10,189,4300,84,93,1
60,219,110,93,4,45,4900,98,92,1
129,241,8,28,14,79,3400,26,93,1
137,97,109,157,3,682,5600,39,96,1
89,199,131,54,2,227,4000,94,10,1
206,24,66,293,0,203,6400,94,47,1
253,198,110,85,1,165,1200,94,69,1
73,170,170,91,79,63,400,94,16,1
274,98,119,293,219,44,4900,28,82,1
20,190,278,207,16,18,2100,52,91,1
205,217,32,198,1,20,0,98,92,1
149,193,214,239,2,32,5200,92,98,1
83,205,39,276,11,62,2600,0,97,1
161,104,292,229,13,129,5600,79,96,1
282,98,121,255,2,27,100,92,92,1
238,80,279,273,152,240,9800,48,91,1
272,282,91,47,1,18,11100,92,98,1
234,179,42,213,6,66,3100,98,33,1
277,71,228,171,63,72,14200,94,16,1
144,175,87,6,1,12,9300,91,53,1
66,199,117,183,0,919,2900,94,91,1
119,114,220,296,1,58,2200,98,82,1
26,204,56,288,2,50,13100,92,67,1
234,58,68,124,11,96,8400,97,91,1
229,213,170,58,1,74,8000,82,99,1
98,225,0,22,9,54,2400,96,2,1
101,161,141,242,6,519,9300,92,5,1
93,35,45,168,2,12,4000,69,91,1
90,151,175,299,22,61,10900,91,70,1
47,175,95,291,5,57,200,51,91,1
225,144,50,102,1,736,10200,35,82,1
208,282,159,148,1,81,7500,32,92,1
77,109,8,228,3,22,7300,94,91,1
34,22,71,116,5,370,10600,94,94,1
193,233,52,138,4,781,13400,91,78,1
64,43,230,273,8,167,13700,88,3,1
176,238,142,143,103,244,14700,85,19,1
24,253,257,223,1,49,5000,27,96,1
18,177,190,81,7,19,5400,83,1,1
101,243,239,93,12,76,14600,94,14,1
123,191,192,103,11,238,6500,96,33,1
177,5,76,173,77,7,2900,27,99,1
120,288,268,1,4,8,3500,77,92,1
94,64,262,137,1,131,13400,93,99,1
143,19,165,121,2,218,2800,92,93,1
155,158,54,75,4,26,15000,96,98,1
157,289,239,38,4,675,4900,21,93,1
173,186,295,209,8,212,2700,15,91,1
237,87,26,272,71,51,2100,93,45,1
18,53,149,148,0,31,4700,99,67,1
222,73,290,299,4,7,300,82,96,1
245,96,153,131,2,166,4700,97,56,1
298,115,209,290,9,213,14600,87,92,1
204,37,221,43,0,94,3700,91,99,1
232,83,174,69,1,895,12200,83,99,1
16,60,85,234,2,102,4100,93,64,1
66,153,207,160,1,206,5000,93,45,1
74,253,226,155,4,48,900,92,29,1
247,63,89,153,12,4,9200,14,97,1
160,217,82,64,11,115,9700,61,92,1
35,232,174,211,9,2,4500,93,94,1
10,178,91,16,1,150,3300,92,98,1
195,62,191,17,10,119,4700,94,91,1
95,176,114,231,1,627,13400,93,3,1
257,90,157,50,8,902,7800,36,68,1
83,22,17,138,11,57,1200,71,99,1
168,269,151,147,0,71,1000,18,99,1
101,158,137,221,2,204,300,92,92,1
197,107,194,25,3,19,3300,47,97,1
28,45,121,258,3,562,6200,92,8,1
22,13,85,111,12,150,600,99,9,1
240,176,60,131,2,28,5500,54,96,1
15,295,24,174,2,167,13000,32,98,1
35,14,80,174,5,230,1500,6,99,1
220,144,172,10,13,58,5000,6,92,1
175,137,123,65,4,983,3300,92,92,1
274,137,149,26,10,1,14800,93,93,1
110,7,122,124,0,158,6900,93,93,1
11,23,40,127,12,189,9200,82,87,1
85,216,144,203,6,25,5800,93,94,1
86,12,178,47,0,844,13700,96,81,1
179,177,187,50,208,725,9500,24,36,1
218,172,173,53,10,82,5000,58,13,1
278,17,90,107,1,51,4200,39,58,1
92,271,103,172,39,24,10300,39,33,1
130,279,5,252,2,957,1800,93,28,1
7,41,180,287,72,16,13200,66,91,1
170,266,225,78,2,18,2900,81,99,1
12,59,112,109,4,806,600,46,1,1
25,158,240,255,14,945,9300,76,91,1
244,282,110,50,1,227,1700,92,92,1
197,245,63,142,2,739,2200,2,93,1
144,110,25,298,1,851,2600,92,42,1
240,203,67,139,0,194,3800,43,39,1
139,149,292,21,8,56,700,37,44,1
267,53,212,273,0,11,1100,96,43,1
177,113,226,94,0,37,100,94,99,1
242,143,68,22,6,127,4100,88,98,1
9,192,278,276,13,50,1700,2,52,1
240,15,228,161,4,234,1300,73,92,1
282,78,129,251,9,813,4800,59,23,1
68,83,8,283,9,39,1600,53,93,1
135,53,298,288,5,3,7300,94,98,1
61,221,12,152,4,87,4500,93,38,1
183,17,189,34,2,117,2200,93,91,1
48,237,4,32,5,4,4900,91,91,1
21,0,289,172,1,447,4600,54,33,1
137,268,289,122,0,216,4000,51,56,1
250,84,250,36,12,67,5000,47,62,1
134,233,31,117,128,66,11800,91,58,1
64,126,135,85,30,600,9400,92,75,1
25,84,56,29,2,131,13900,91,92,1
83,289,114,31,214,247,13600,56,93,1
83,271,264,264,1,768,4600,46,78,1
39,166,145,77,0,885,4300,2,91,1
122,59,50,211,1,120,1300,85,92,1
44,47,205,192,8,7,4300,93,51,1
57,191,209,255,202,111,5000,0,43,1
182,246,211,97,12,79,4100,77,3,1
22,254,8,57,2,4,11100,99,99,1
121,274,284,262,3,50,0,93,47,1
243,96,264,140,8,42,3900,99,43,1
273,186,105,188,142,82,1200,58,91,1
52,118,214,25,0,30,11800,97,98,1
286,238,135,26,8,215,3100,9,93,1
42,193,173,82,0,893,8700,14,94,1
154,295,114,299,9,247,5800,93,30,1
264,109,153,101,6,95,1600,91,94,1
235,84,107,138,12,51,3600,27,66,1
170,160,240,241,2,124,9600,66,11,1
293,157,239,179,2,67,2800,82,92,1
77,88,101,60,5,45,1700,92,94,1
231,32,246,218,10,17,300,41,55,1
6,7,50,77,4,247,1400,93,11,1
154,141,237,20,0,93,2800,96,94,1
14,118,130,151,8,144,4500,94,91,1
269,132,46,127,11,220,6500,61,66,1
112,251,96,20,0,60,2300,79,86,1
286,46,197,125,110,125,8300,50,94,1
205,114,9,39,2,133,9800,97,0,1
289,212,67,279,4,44,9700,92,85,1
189,177,232,75,4,54,700,84,99,1
220,297,249,148,2,246,8300,64,25,1
210,86,104,201,11,134,2800,91,61,1
89,36,36,159,2,937,11100,94,91,1
167,216,152,217,2,48,2600,93,48,1
219,9,11,178,2,86,6900,98,93,1
20,14,122,263,11,2,3900,53,96,1
44,65,206,90,12,713,3300,92,68,1
190,102,28,83,3,200,6700,73,98,1
83,94,264,103,11,73,2100,94,86,1
88,21,169,117,11,371,14900,93,19,1
215,165,234,77,3,44,1900,3,93,1
213,240,67,52,119,65,14100,97,6,1
116,152,98,103,5,861,1800,69,9,1
212,157,216,201,33,80,800,3,86,1
263,2,159,127,0,57,3200,96,41,1
44,208,224,180,13,67,2800,98,9,1
126,159,82,207,9,131,3900,68,47,1
43,282,20,286,4,164,4400,99,84,1
98,254,219,263,139,103,14300,71,47,1
67,147,232,193,0,78,1300,99,93,1
51,218,298,204,8,232,4200,86,22,1
33,214,280,13,4,532,10300,18,23,1
107,278,175,104,41,55,9900,5,87,1
223,156,133,295,4,0,3300,93,85,1
279,277,266,126,201,91,4800,34,91,1
27,230,171,235,3,552,3600,94,1,1
20,87,206,21,10,133,10600,66,96,1
49,147,226,213,2,88,7400,37,19,1
158,127,67,284,2,246,10900,91,92,1
291,228,52,136,12,99,7800,98,63,1
39,131,280,158,0,81,1900,92,94,1
168,53,193,116,0,46,3500,77,23,1
287,139,171,196,12,189,10400,18,10,1
280,292,213,143,1,101,3400,94,93,1
60,135,206,51,7,61,5400,96,62,1
147,289,97,1,0,133,14600,94,97,1
262,22,221,146,4,255,5200,92,35,1
248,128,189,290,0,6,2100,25,0,1
179,278,189,275,12,9,10600,98,53,1
193,91,187,56,4,175,700,85,92,1
37,205,161,98,4,7,5300,2,83,1
151,45,94,16,12,570,3200,4,94,1
162,76,203,70,76,212,13300,31,62,1
259,165,82,125,2,162,1300,45,96,1
154,71,118,226,4,482,8800,62,99,1
169,53,291,197,9,894,10700,37,35,1
107,162,41,272,154,73,6100,97,75,1
160,53,25,154,0,184,11500,93,0,1
296,96,180,242,8,116,900,4,94,1
282,235,224,47,186,30,9200,28,26,1
30,13,37,201,8,204,2600,70,2,1
28,20,98,5,11,183,5000,40,94,1
65,129,110,157,7,67,4900,99,3,1
254,231,161,120,12,43,4200,70,66,1
221,60,235,243,12,960,5000,55,38,1
51,225,53,103,11,215,900,92,70,1
143,279,51,24,1,191,1900,24,91,1
220,273,31,213,201,8,4200,53,29,1
170,42,258,224,2,77,4400,92,96,1
84,79,233,231,1,84,4000,58,92,1
63,272,93,176,12,69,8400,57,21,1
210,178,138,97,96,742,4600,49,5,1
76,231,111,119,57,54,2000,94,52,1
144,20,187,146,35,47,3100,18,60,1
187,178,282,205,4,151,11300,91,93,1
210,8,199,179,1,3,300,91,91,1
260,294,93,286,6,70,9500,93,92,1
222,281,29,252,4,42,2800,99,93,1
166,11,190,254,4,179,4600,92,41,1
42,146,28,121,11,185,13300,38,91,1
176,14,127,132,14,39,14100,29,83,1
204,93,96,185,2,130,5300,97,92,1
24,214,275,104,7,199,1000,88,2,1
194,159,150,184,32,247,4500,75,94,1
241,27,278,128,2,165,10300,73,92,1
160,188,283,70,114,88,3200,94,86,1
218,89,66,19,171,263,2300,66,28,1
136,196,266,130,2,618,13400,91,23,1
144,88,10,201,0,343,4800,93,6,1
165,256,282,236,3,81,2100,97,20,1
157,71,30,222,0,216,6500,98,60,1
8,165,161,178,3,117,2600,59,64,1
245,173,175,55,2,719,400,29,63,1
68,117,54,177,8,387,13200,92,13,1
10,177,148,12,6,241,4300,55,98,1
51,250,158,170,12,6,3800,72,45,1
39,150,258,106,6,83,4800,92,41,1
68,72,165,249,219,62,3400,94,58,1
22,108,251,71,4,46,4700,97,73,1
24,208,32,263,5,85,3200,94,94,1
