26,286,230,103,14,159,6600,93,92,1
47,217,256,217,12,6,4900,96,84,1
118,61,281,260,0,85,4300,77,98,1
68,189,245,96,1,6,1900,47,24,1
225,192,84,109,0,114,2900,96,16,1
270,11,98,93,9,119,200,26,0,1
268,50,270,16,166,132,11300,91,44,1
245,14,198,203,13,90,8600,98,1,1
204,37,258,3,1,49,8100,99,27,1
21,198,211,162,0,677,5600,96,19,1
38,62,177,114,0,19,3100,35,98,1
233,90,130,268,3,205,12000,98,93,1
109,42,40,183,1,0,5100,97,88,1
204,62,277,32,3,411,14300,81,55,1
84,183,54,178,133,121,4700,34,93,1
297,240,245,48,14,97,1000,47,91,1
248,46,140,221,10,107,10100,94,43,1
0,189,280,146,4,75,5400,98,93,1
252,130,161,206,9,136,13500,91,94,1
278,268,106,136,4,633,1000,3,61,1
10,133,230,243,11,726,11600,49,94,1
110,94,41,82,21,16,2000,93,40,1
128,33,105,129,184,939,4300,10,40,1
124,88,66,216,1,22,800,24,91,1
146,193,140,289,0,169,3000,67,59,1
184,283,155,153,183,487,7800,86,86,1
136,125,24,107,4,21,7700,39,29,1
187,180,38,209,0,610,13100,91,94,1
249,194,147,99,13,78,1200,94,54,1
107,95,30,57,11,90,3900,92,96,1
291,132,7,116,4,991,1900,80,93,1
29,267,41,109,1,45,4800,61,94,1
56,59,78,86,51,129,300,51,92,1
296,133,28,222,0,358,4200,92,48,1
214,12,232,71,11,191,13500,51,1,1
89,30,33,69,10,39,14100,65,93,1
129,208,299,163,12,108,1300,79,92,1
59,271,88,83,5,869,6300,94,41,1
104,247,158,259,2,6,3900,37,99,1
165,213,44,228,11,212,8900,16,13,1
6,5,243,32,72,54,400,92,22,1
83,186,173,40,2,479,11200,21,98,1
131,126,102,45,4,657,3900,99,73,1
154,191,66,260,5,29,8800,96,61,1
83,72,157,119,0,91,5200,44,91,1
163,51,246,47,0,120,5400,18,93,1
176,5,214,190,5,184,11100,96,73,1
158,232,81,22,157,5,5100,48,97,1
234,78,291,42,139,3,2900,92,44,1
181,10,48,236,12,290,4000,59,7,1
157,138,70,55,9,32,3500,91,91,1
298,119,154,5,7,129,12200,19,91,1
122,244,4,294,3,46,5900,96,96,1
231,74,185,187,175,94,13100,97,21,1
57,187,244,242,0,91,10200,92,82,1
51,178,267,36,0,9,900,91,7,1
299,167,296,61,5,137,8100,92,91,1
22,114,150,88,2,53,1900,96,47,1
87,158,101,125,0,513,100,10,20,1
82,186,54,177,2,23,2500,97,75,1
38,235,250,178,14,60,2000,94,91,1
269,134,55,121,3,15,4200,14,33,1
23,261,47,79,9,123,6100,32,96,1
147,226,222,288,9,240,1700,17,19,1
106,161,299,17,0,793,7600,36,97,1
78,296,207,284,1,346,1800,19,58,1
234,212,281,0,134,135,3200,65,76,1
259,118,46,21,2,57,7700,41,94,1
107,182,129,260,11,18,1700,66,3,1
88,215,252,153,4,9,600,46,96,1
89,198,18,56,2,226,10600,80,88,1
169,174,136,130,7,471,9200,13,53,1
244,237,121,85,0,940,8100,96,3,1
250,224,282,72,10,25,9500,97,67,1
204,27,114,260,6,107,3300,64,88,1
230,105,145,162,0,38,1900,93,96,1
6,276,161,234,1,899,8300,93,93,1
247,56,94,38,4,229,6400,96,40,1
209,267,54,202,7,243,12400,91,91,1
28,63,134,298,1,627,600,59,94,1
248,132,103,39,14,390,4300,91,47,1
23,84,188,187,216,914,7000,39,92,1
164,3,123,13,4,194,4900,4,43,1
236,132,209,250,5,103,4100,29,80,1
119,133,241,294,3,138,10300,91,91,1
271,64,241,95,147,152,3300,46,91,1
209,129,106,140,1,418,9500,27,37,1
152,119,107,62,3,93,300,94,93,1
177,62,150,7,4,81,8800,96,53,1
69,175,251,36,2,198,4200,24,37,1
298,122,196,210,201,83,8600,92,10,1
96,258,260,297,3,119,2300,92,14,1
166,128,192,294,3,54,1800,92,92,1
277,18,27,262,90,18,4200,63,45,1
58,183,216,287,2,162,600,12,73,1
184,42,129,277,6,44,8400,97,91,1
222,76,218,171,4,76,7800,13,92,1
8,230,196,167,7,49,13400,1,66,1
265,13,219,166,9,45,2300,99,10,1
264,252,196,86,13,147,1800,38,92,1
171,230,178,20,187,54,7200,0,91,1
130,86,144,185,1,319,12000,50,96,1
66,293,177,212,99,7,12800,94,37,1
154,64,249,223,4,847,6600,92,89,1
40,139,239,64,1,22,300,94,96,1
31,87,154,158,3,65,4800,99,25,1
165,69,198,158,4,505,3100,64,99,1
216,157,247,30,12,25,9100,99,14,1
250,257,155,113,2,636,2500,54,94,1
208,106,149,12,12,203,600,91,63,1
195,12,46,232,11,465,12300,22,93,1
267,68,245,189,232,211,3200,47,61,1
23,107,80,294,1,248,7000,4,92,1
49,224,52,40,12,221,14100,45,91,1
156,227,6,149,4,108,1300,7,91,1
153,229,147,99,2,201,1200,98,75,1
291,110,136,244,4,97,1500,91,62,1
207,120,287,58,1,19,10400,97,97,1
135,217,261,163,13,370,13400,93,43,1
293,34,43,42,0,34,4100,62,99,1
169,41,24,92,4,80,1800,97,86,1
277,74,207,138,6,562,13700,80,94,1
285,183,7,6,9,183,1300,52,38,1
268,3,164,267,0,626,12600,94,50,1
61,39,152,147,1,429,4000,93,93,1
246,8,28,182,49,64,500,93,22,1
133,144,271,245,8,510,13800,22,93,1
136,79,90,291,3,93,0,91,91,1
116,124,22,280,0,32,1000,91,91,1
18,287,265,254,2,633,2300,88,94,1
98,227,183,17,77,66,800,91,30,1
297,41,137,135,211,95,400,39,92,1
134,239,126,83,1,78,14100,92,0,1
176,143,169,232,1,159,3500,4,97,1
175,195,260,296,3,836,3500,35,31,1
272,53,48,123,4,119,4400,91,96,1
258,68,165,101,3,160,1600,93,4,1
263,143,61,274,204,193,7100,10,94,1
11,108,160,260,10,249,12300,19,99,1
99,124,78,120,13,155,9700,70,1,1
114,145,192,196,0,130,8400,53,96,1
17,79,110,46,5,44,1700,93,93,1
230,15,6,69,7,184,2800,82,96,1
14,4,18,238,13,17,200,37,97,1
89,12,122,224,2,249,6200,93,97,1
193,284,234,56,9,62,4500,82,96,1
43,105,206,190,2,69,13800,92,21,1
124,204,74,272,0,529,600,92,54,1
181,126,76,66,4,117,1800,97,25,1
42,33,26,90,7,135,7900,39,13,1
79,293,277,182,21,54,1800,63,75,1
258,214,158,151,1,69,4500,96,93,1
252,173,294,158,1,169,10800,91,41,1
212,212,242,173,6,125,2000,31,19,1
2,116,16,38,68,82,5200,4,91,1
137,75,80,76,4,821,3300,91,63,1
68,107,2,232,0,325,8100,86,81,1
181,283,296,103,7,4,15000,93,94,1
14,158,111,75,1,136,9800,50,94,1
3,177,44,198,9,203,14600,92,94,1
25,17,133,158,10,174,10900,93,93,1
92,194,24,168,1,252,5200,92,29,1
156,130,116,79,7,17,1500,17,11,1
180,229,289,49,0,151,1500,93,93,1
188,78,145,141,14,172,4300,91,25,1
181,109,127,55,5,646,7300,50,36,1
44,195,35,231,4,212,10800,61,99,1
287,33,61,63,4,82,4700,91,99,1
27,3,208,121,0,130,5300,99,93,1
2,211,169,148,135,25,13800,94,50,1
114,169,270,272,1,250,4000,32,93,1
45,131,147,193,81,2,5400,25,71,1
89,174,204,66,4,172,1900,93,91,1
10,205,122,291,0,440,6900,11,96,1
210,263,167,82,23,46,4100,79,34,1
31,116,14,142,0,120,7800,32,50,1
217,52,107,131,1,220,3800,94,92,1
6,13,245,92,0,346,13800,94,50,1
67,293,172,19,4,218,2200,97,33,1
193,274,24,51,162,86,9500,81,24,1
265,80,283,8,145,15,1900,53,12,1
245,261,113,81,85,142,11500,10,85,1
225,175,177,91,9,805,12000,92,16,1
57,83,136,59,19,174,12800,4,94,1
36,59,192,152,3,48,4800,26,74,1
125,168,31,5,13,39,0,89,94,1
81,27,136,229,1,91,2100,57,30,1
20,187,252,251,11,190,700,91,58,1
290,240,93,277,11,18,7200,39,94,1
173,33,72,99,217,208,2500,38,89,1
61,53,211,108,2,3,3100,92,96,1
226,87,179,106,0,945,1100,4,91,1
207,255,90,283,14,99,4800,91,2,1
5,214,118,137,5,71,14400,92,99,1
165,37,238,53,2,651,400,91,53,1
132,132,32,66,21,8,800,24,91,1
179,299,171,45,2,748,100,45,92,1
59,130,64,82,4,26,13800,5,71,1
266,41,46,83,11,30,4600,98,71,1
47,8,13,156,11,71,2900,65,92,1
62,89,143,105,20,62,12200,24,93,1
297,149,291,57,9,91,13800,98,93,1
146,60,144,279,60,6,1400,35,16,1
261,38,103,253,13,45,5300,2,94,1
118,264,220,289,1,46,1700,31,98,1
266,42,69,283,7,834,4500,29,51,1
19,54,26,154,11,200,11900,92,96,1
84,84,38,290,4,22,4800,92,94,1
257,199,45,189,14,754,5300,92,24,1
55,47,84,68,2,69,4900,71,91,1
239,175,9,262,10,95,1400,94,91,1
260,285,103,250,20,22,7800,91,38,1
24,196,256,119,157,175,9400,92,75,1
295,189,192,21,9,8,12400,43,97,1
293,231,148,74,5,53,11000,91,94,1
45,199,62,276,3,113,100,86,7,1
190,222,6,220,1,99,300,91,93,1
148,138,34,274,12,111,2100,70,91,1
104,111,115,286,75,26,11200,44,77,1
84,85,283,30,1,51,8900,98,33,1
91,285,101,228,1,77,2400,94,91,1
147,151,266,22,9,25,600,97,38,1
31,259,187,104,1,70,2600,70,93,1
4,265,2,77,4,161,13600,38,97,1
232,159,39,1,235,217,3600,46,62,1
244,263,184,157,4,135,0,44,91,1
234,192,173,139,9,55,1600,19,98,1
297,22,180,275,0,133,13100,60,91,1
253,131,246,10,9,96,2900,96,22,1
199,269,57,42,243,71,4700,94,91,1
13,150,181,260,6,136,7800,74,94,1
281,3,287,178,3,40,300,97,41,1
104,126,229,265,4,234,300,26,26,1
45,62,279,54,7,22,6000,93,12,1
263,117,43,62,159,38,8700,98,79,1
116,198,248,117,1,260,4400,44,66,1
77,154,106,258,3,339,6000,93,83,1
51,130,22,267,13,39,5500,21,21,1
147,281,193,125,12,80,11700,91,59,1
30,79,185,138,1,113,3600,51,91,1
247,54,103,109,5,161,2700,94,30,1
28,252,50,237,4,147,3700,91,94,1
53,46,253,233,79,157,6500,93,22,1
178,104,2,130,0,16,14000,50,96,1
47,199,226,180,139,191,1600,5,49,1
176,178,137,220,10,8,1800,53,93,1
264,21,156,191,2,86,2800,51,5,1
40,63,168,40,9,98,1800,8,98,1
20,163,57,216,2,297,14800,99,36,1
109,14,171,17,6,69,5200,93,94,1
144,265,163,219,248,106,6700,89,94,1
215,110,36,57,9,168,5000,97,25,1
218,69,43,206,0,56,3700,96,92,1
223,184,226,185,0,537,1800,94,25,1
21,54,71,163,12,178,200,91,13,1
18,207,116,81,0,129,9600,98,91,1
90,87,17,261,1,565,3500,93,91,1
131,109,104,91,2,53,200,38,96,1
218,46,59,189,3,43,3100,11,0,1
230,63,108,285,3,898,1400,64,93,1
282,5,117,278,9,49,1000,96,53,1
96,250,39,14,4,99,7000,27,97,1
117,68,126,219,8,30,4300,94,94,1
65,232,223,297,11,79,4600,40,94,1
119,46,52,68,3,813,14100,93,98,1
63,11,204,266,123,78,2300,78,93,1
95,224,132,104,7,406,8700,33,92,1
38,280,275,215,7,154,2000,92,14,1
286,255,122,136,249,243,9500,93,22,1
21,13,219,97,4,967,4200,75,56,1
261,201,138,188,8,870,11700,94,8,1
143,153,213,57,3,257,7200,58,92,1
15,188,157,256,14,65,1500,92,20,1
297,145,67,273,0,147,1900,18,50,1
26,221,234,109,114,8,4900,64,92,1
165,146,82,265,4,350,14200,31,87,1
203,276,164,22,7,227,6600,98,82,1
57,18,147,141,7,712,4700,94,79,1
128,140,103,136,4,94,8400,91,92,1
58,185,3,159,32,200,7400,84,91,1
293,114,142,249,7,198,400,92,46,1
123,254,279,57,3,85,14600,41,96,1
163,5,226,158,13,39,7200,92,94,1
89,227,135,184,3,39,9100,48,94,1
262,4,84,181,9,72,3100,53,5,1
257,116,107,241,130,11,14600,92,94,1
248,86,13,158,0,5,4000,99,91,1
7,138,42,70,1,65,13000,99,97,1
156,148,246,103,2,11,4300,91,98,1
173,159,173,254,2,81,5100,99,94,1
197,266,174,298,2,689,200,58,92,1
296,121,230,198,3,217,5100,91,43,1
137,127,50,240,13,68,2300,92,47,1
250,103,261,179,4,49,2600,96,28,1
8,45,238,154,42,98,14200,92,30,1
26,152,196,225,9,18,4800,91,47,1
153,19,214,287,164,48,6800,92,93,1
224,146,71,175,3,599,8800,93,94,1
97,75,136,40,1,817,13900,94,48,1
76,65,228,21,13,176,10400,94,92,1
198,291,45,151,5,44,13900,94,96,1
38,109,206,33,11,213,400,91,28,1
237,66,283,6,1,98,8200,97,92,1
161,190,118,186,4,193,6900,14,93,1
190,80,206,150,9,202,11700,39,23,1
99,91,118,132,11,245,3500,54,44,1
61,18,4,169,1,3,9300,24,99,1
80,40,258,11,6,35,0,97,52,1
65,26,149,176,4,99,6400,96,34,1
157,73,23,130,1,56,1700,70,99,1
134,92,34,133,2,2,9500,3,96,1
144,131,192,62,4,227,4600,91,96,1
96,133,86,121,191,926,2900,26,66,1
116,154,26,16,14,204,4800,52,22,1
253,195,149,67,10,687,11700,7,94,1
27,41,194,231,235,81,4900,45,99,1
286,276,197,26,7,158,5700,3,55,1
210,262,187,139,0,70,5900,75,98,1
229,119,187,26,75,135,5900,94,82,1
144,148,131,212,4,499,3400,63,36,1
192,94,41,22,1,6,2700,94,98,1
268,111,182,230,3,136,2800,91,75,1
107,292,211,226,1,544,10500,35,88,1
249,126,206,263,4,31,8000,98,16,1
20,154,136,42,9,9,14800,91,97,1
88,164,64,246,8,996,10900,50,91,1
296,265,30,232,9,119,400,17,1,1
59,236,169,162,0,184,3000,31,93,1
62,241,14,93,9,89,4800,93,82,1
141,196,229,31,139,75,6600,80,98,1
204,21,147,246,81,98,14300,4,65,1
36,25,139,235,1,87,12000,97,21,1
281,77,209,151,6,25,9500,91,97,1
3,266,268,228,2,126,4500,33,99,1
73,51,296,119,166,85,2600,91,64,1
251,156,111,36,0,90,8000,91,99,1
7,270,215,16,1,616,500,87,93,1
27,154,202,74,217,26,100,68,50,1
72,222,270,274,12,41,3200,72,96,1
162,170,90,147,0,147,7600,94,57,1
8,182,9,24,78,195,4600,88,94,1
112,74,116,3,1,233,4300,98,91,1
163,189,117,139,2,10,4200,93,98,1
176,276,118,96,150,417,5700,87,26,1
47,297,43,96,12,69,4500,97,23,1
198,99,122,112,3,228,600,91,43,1
121,107,242,11,3,35,4900,92,2,1
143,141,167,102,41,87,5700,94,92,1
119,50,217,43,3,319,3100,15,91,1
155,206,43,45,47,95,1300,86,93,1
129,37,141,125,8,4,12000,93,91,1
119,12,268,90,1,98,5900,66,48,1
80,47,176,274,3,134,3700,96,93,1
229,183,113,38,4,71,4100,97,49,1
6,24,56,40,0,3,3400,98,99,1
19,112,108,292,14,11,13800,97,94,1
156,251,113,13,153,55,1200,93,24,1
102,239,99,115,2,109,4600,92,65,1
5,76,4,75,11,47,4100,94,98,1
170,72,240,116,198,223,4400,93,33,1
1,259,279,93,4,94,12100,98,76,1
27,237,207,84,4,183,8200,91,28,1
133,108,219,20,11,54,4800,70,98,1
195,207,105,202,0,33,1200,96,21,1
137,39,215,286,2,202,600,91,91,1
50,170,80,75,200,55,500,92,93,1
213,180,129,99,4,83,10200,97,96,1
35,191,105,40,0,0,1000,94,92,1
173,252,12,15,5,44,3800,91,94,1
110,161,208,221,10,80,3000,6,97,1
206,190,217,195,4,84,1400,93,92,1
114,245,5,59,12,103,14500,97,34,1
133,40,121,202,4,31,5000,93,91,1
172,138,73,88,2,878,11400,92,79,1
43,101,289,133,7,96,12500,74,96,1
286,133,254,170,4,695,4000,93,46,1
9,208,259,80,171,119,13900,53,94,1
284,78,233,210,0,27,3800,98,81,1
70,103,143,44,6,215,3600,79,99,1
40,222,170,176,111,16,700,76,1,1
105,19,74,66,4,204,1600,25,94,1
206,277,58,136,12,170,3200,77,46,1
22,55,86,153,145,207,5300,15,92,1
46,47,199,217,0,46,800,91,98,1
219,230,253,13,164,43,4700,94,15,1
96,28,114,139,8,180,6400,98,35,1
134,291,222,11,3,202,8900,21,38,1
170,132,171,36,0,56,2100,98,82,1
139,160,241,75,6,82,5200,93,93,1
62,255,230,49,1,0,2800,83,1,1
119,33,53,264,11,76,4700,78,20,1
49,6,263,33,7,86,3500,92,92,1
170,24,123,34,2,425,5000,96,25,1
55,155,226,129,9,57,0,29,12,1
211,134,162,81,1,11,500,19,65,1
116,135,99,195,4,298,600,92,75,1
270,188,278,136,113,210,8300,6,82,1
36,5,76,139,7,89,900,96,18,1
158,267,28,169,12,102,6100,7,96,1
11,136,219,227,3,3,3200,39,94,1
118,247,289,173,0,153,4700,96,68,1
133,102,226,264,13,19,10500,0,92,1
208,220,86,27,8,4,3000,91,92,1
193,209,148,151,14,982,1800,60,79,1
205,161,121,193,1,48,12100,96,20,1
238,299,206,294,1,47,3100,92,85,1
155,18,6,185,168,53,1600,28,2,1
114,134,17,211,2,231,700,41,94,1
127,154,48,7,1,47,7900,76,94,1
101,50,211,137,132,76,14200,17,97,1
72,67,274,70,3,150,7200,94,4,1
110,106,204,284,14,147,400,22,92,1
203,27,84,48,3,81,7500,99,92,1
19,32,218,35,8,224,1500,39,48,1
0,179,10,292,14,40,300,37,60,1
94,101,26,82,5,167,1400,91,94,1
3,194,154,52,2,59,8000,96,99,1
181,3,271,29,0,9,2300,98,41,1
85,105,266,135,78,31,4000,19,32,1
266,294,106,13,12,134,2600,91,23,1
168,53,171,197,11,197,1400,71,93,1
201,58,117,269,1,41,5600,21,94,1
56,193,39,11,4,5,4500,38,97,1
249,258,263,133,2,33,10900,91,59,1
196,159,290,24,194,79,11400,36,41,1
261,239,189,161,5,46,12100,94,91,1
280,286,7,24,179,111,5200,20,15,1
28,208,70,250,1,198,800,92,21,1
240,68,19,264,0,69,9300,51,92,1
36,223,18,42,166,45,3400,72,96,1
23,235,286,236,1,895,3700,80,94,1
57,68,127,251,244,97,4000,91,91,1
294,232,50,86,14,84,100,92,37,1
227,208,51,184,157,3,4800,72,57,1
138,82,268,224,3,248,14300,93,93,1
14,279,215,42,4,723,12500,93,12,1
119,74,139,42,13,36,1900,94,24,1
67,87,270,209,4,75,4800,92,93,1
240,235,218,198,7,27,1900,91,67,1
206,24,5,2,0,636,5300,68,16,1
235,183,106,48,4,58,5400,92,46,1
136,102,168,222,0,194,4400,94,94,1
54,253,180,144,1,79,3000,87,91,1
273,214,201,42,1,176,1800,44,92,1
168,101,236,43,14,25,6300,33,94,1
158,90,267,240,203,31,900,30,12,1
65,69,206,192,174,246,3600,63,16,1
287,165,9,24,5,463,2900,93,80,1
4,264,187,214,224,63,4900,5,92,1
208,70,10,135,177,91,6200,23,92,1
32,248,59,163,171,75,3800,96,27,1
146,35,287,271,2,236,1400,99,20,1
0,163,5,179,10,863,4400,59,92,1
30,118,67,81,120,319,12500,8,91,1
